_tas_id,date,_date_dt,stat,boat_brand,fleet_type,boat_name,qc,qc_id,qc_status,qc_atc_time,task,Riggers,Riggers_id,Riggers_status,Riggers_atc_time,Shipwright,Shipwright_id,Shipwright_status,Shipwright_atc_time,Cleaner above deck,Cleaner above deck_id,Cleaner above deck_status,Cleaner above deck_atc_time,Cleaner below deck,Cleaner below deck_id,Cleaner below deck_status,Cleaner below deck_atc_time,Safety Equipment,Safety Equipment_id,Safety Equipment_status,Safety Equipment_atc_time,Technician,Technician_id,Technician_status,Technician_atc_time
69131,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[UNSINKABLE 2](/app/fleet/3794),0,742340,0,2026-03-15T00:34:31.588655+00:00,[#742340](/app/tasks/742340),0,742346,0,2026-03-15T00:34:31.893818+00:00,0,742341,0,2026-03-15T00:34:31.623508+00:00,0,742344,0,2026-03-15T00:34:31.806775+00:00,0,742345,0,2026-03-15T00:34:31.832006+00:00,0,742342,0,2026-03-15T00:34:31.702517+00:00,0,742343,0,2026-03-15T00:34:31.732128+00:00
69132,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[Ushered Aboard](/app/fleet/4274),0,742347,0,2026-03-15T00:34:32.423098+00:00,[#742347](/app/tasks/742347),0,742353,0,2026-03-15T00:34:32.799270+00:00,0,742348,0,2026-03-15T00:34:32.496881+00:00,0,742351,0,2026-03-15T00:34:32.701700+00:00,0,742352,0,2026-03-15T00:34:32.732223+00:00,0,742349,0,2026-03-15T00:34:32.591183+00:00,0,742350,0,2026-03-15T00:34:32.622791+00:00
69134,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[WILD IRISH ROSE V](/app/fleet/3696),0,742361,0,2026-03-15T00:34:38.895868+00:00,[#742361](/app/tasks/742361),0,742367,0,2026-03-15T00:34:39.187425+00:00,0,742362,0,2026-03-15T00:34:38.928228+00:00,0,742365,0,2026-03-15T00:34:39.100370+00:00,0,742366,0,2026-03-15T00:34:39.130303+00:00,0,742363,0,2026-03-15T00:34:38.996481+00:00,0,742364,0,2026-03-15T00:34:39.032101+00:00
69174,2026-03-25,2026-03-26T00:00:00+00:00,3,Moorings,,[KOKAMO](/app/fleet/3708),0,742782,0,2026-03-16T00:33:21.191207+00:00,[#742782](/app/tasks/742782),0,742788,0,2026-03-16T00:33:21.400320+00:00,0,742783,0,2026-03-16T00:33:21.213655+00:00,0,742786,0,2026-03-16T00:33:21.341780+00:00,0,742787,0,2026-03-16T00:33:21.385319+00:00,0,742784,0,2026-03-16T00:33:21.254692+00:00,0,742785,0,2026-03-16T00:33:21.297367+00:00
69175,2026-03-25,2026-03-26T00:00:00+00:00,3,Moorings,,[Layover](/app/fleet/4344),0,742789,0,2026-03-16T00:33:22.638957+00:00,[#742789](/app/tasks/742789),0,742795,0,2026-03-16T00:33:22.934923+00:00,0,742790,0,2026-03-16T00:33:22.697667+00:00,0,742793,0,2026-03-16T00:33:22.845170+00:00,0,742794,0,2026-03-16T00:33:22.894571+00:00,0,742792,0,2026-03-16T00:33:22.788384+00:00,0,742791,0,2026-03-16T00:33:22.735817+00:00
69177,2026-03-25,2026-03-26T00:00:00+00:00,3,Moorings,,[NAUTI DOG](/app/fleet/3793),0,742803,0,2026-03-16T00:33:35.588796+00:00,[#742803](/app/tasks/742803),3497,742809,0,2026-03-23T19:01:50.961582+00:00,2313,742804,2,2026-03-21T19:56:32.269245+00:00,0,742807,0,2026-03-16T00:33:35.803937+00:00,0,742808,0,2026-03-16T00:33:35.884468+00:00,0,742805,0,2026-03-16T00:33:35.698196+00:00,0,742806,0,2026-03-16T00:33:35.743937+00:00
69183,2026-03-25,2026-03-26T00:00:00+00:00,3,Moorings,,[SEA GAL](/app/fleet/3151),0,742845,0,2026-03-16T00:33:52.255070+00:00,[#742845](/app/tasks/742845),0,742851,0,2026-03-16T00:33:52.606483+00:00,0,742846,0,2026-03-16T00:33:52.334169+00:00,0,742849,0,2026-03-16T00:33:52.506803+00:00,0,742850,0,2026-03-16T00:33:52.585237+00:00,0,742847,0,2026-03-16T00:33:52.391358+00:00,0,742848,0,2026-03-16T00:33:52.436710+00:00
69186,2026-03-25,2026-03-26T00:00:00+00:00,3,Moorings,,[STARSHIP](/app/fleet/3413),0,742866,0,2026-03-16T00:34:07.010744+00:00,[#742866](/app/tasks/742866),0,742872,0,2026-03-16T00:34:07.336737+00:00,0,742867,0,2026-03-16T00:34:07.081475+00:00,0,742870,0,2026-03-16T00:34:07.243051+00:00,0,742871,0,2026-03-16T00:34:07.299178+00:00,0,742869,0,2026-03-16T00:34:07.147940+00:00,0,742868,0,2026-03-16T00:34:07.103287+00:00
69188,2026-03-25,2026-03-26T00:00:00+00:00,3,Moorings,,[TOMICHI DRIFT](/app/fleet/3787),0,742880,0,2026-03-16T00:34:15.592511+00:00,[#742880](/app/tasks/742880),0,742886,0,2026-03-16T00:34:15.957944+00:00,0,742881,0,2026-03-16T00:34:15.652901+00:00,0,742884,0,2026-03-16T00:34:15.884556+00:00,0,742885,0,2026-03-16T00:34:15.935480+00:00,0,742882,0,2026-03-16T00:34:15.749262+00:00,0,742883,0,2026-03-16T00:34:15.836477+00:00
69189,2026-03-25,2026-03-26T00:00:00+00:00,3,Moorings,,[WAYMAKER](/app/fleet/3232),0,742887,0,2026-03-16T00:34:22.057819+00:00,[#742887](/app/tasks/742887),3497,742893,0,2026-03-22T19:04:41.255378+00:00,2286,742888,2,2026-03-22T19:05:12.559043+00:00,0,742891,0,2026-03-16T00:34:22.297130+00:00,0,742892,0,2026-03-16T00:34:22.344364+00:00,0,742889,0,2026-03-16T00:34:22.191174+00:00,6269,742890,2,2026-03-22T19:04:56.350879+00:00
69190,2026-03-25,2026-03-26T00:00:00+00:00,3,Moorings,,[WHY KNOT](/app/fleet/1757),0,742894,0,2026-03-16T00:34:23.892910+00:00,[#742894](/app/tasks/742894),4762,742900,2,2026-03-23T19:01:09.534949+00:00,2286,742895,2,2026-03-23T19:01:24.779154+00:00,0,742898,0,2026-03-16T00:34:24.134890+00:00,0,742899,0,2026-03-16T00:34:24.181559+00:00,0,742896,0,2026-03-16T00:34:23.999624+00:00,0,742897,0,2026-03-16T00:34:24.049667+00:00
69494,2026-03-25,2026-03-26T00:00:00+00:00,6,Moorings,,[TURBO LOVER II](/app/fleet/3302),0,747546,0,2026-03-23T14:33:45.285482+00:00,[#747546](/app/tasks/747546),0,747552,0,2026-03-23T14:33:45.614262+00:00,0,747547,0,2026-03-23T14:33:45.327377+00:00,0,747550,0,2026-03-23T14:33:45.551230+00:00,0,747551,0,2026-03-23T14:33:45.593363+00:00,0,747548,0,2026-03-23T14:33:45.404481+00:00,0,747549,0,2026-03-23T14:33:45.493968+00:00
69295,2026-03-25,2026-03-26T00:00:00+00:00,7,Sunsail,,[Crescendo](/app/fleet/4164),0,744705,0,2026-03-20T00:32:28.782867+00:00,[#744705](/app/tasks/744705),0,744711,0,2026-03-23T18:45:18.929032+00:00,2331,744706,1,2026-03-23T18:44:38.777615+00:00,0,744709,0,2026-03-20T00:32:29.011814+00:00,0,744710,0,2026-03-20T00:32:29.083575+00:00,0,744707,0,2026-03-20T00:32:28.901589+00:00,6199,744708,0,2026-03-23T18:45:07.453818+00:00
69409,2026-03-25,2026-03-26T00:00:00+00:00,9,Moorings,,[HARBOR HOUSE OUT](/app/fleet/2493),0,746645,0,2026-03-22T00:34:13.668848+00:00,[#746645](/app/tasks/746645),0,746651,0,2026-03-22T00:34:13.996417+00:00,0,746646,0,2026-03-22T00:34:13.736462+00:00,0,746649,0,2026-03-22T00:34:13.902044+00:00,0,746650,0,2026-03-22T00:34:13.952744+00:00,0,746648,0,2026-03-22T00:34:13.836374+00:00,0,746647,0,2026-03-22T00:34:13.759076+00:00
69413,2026-03-25,2026-03-26T00:00:00+00:00,9,Moorings,,[KNOTTY TODDY](/app/fleet/2517),0,746673,0,2026-03-22T00:34:21.566383+00:00,[#746673](/app/tasks/746673),0,746679,0,2026-03-22T00:34:21.900664+00:00,0,746674,0,2026-03-22T00:34:21.635876+00:00,0,746677,0,2026-03-22T00:34:21.804724+00:00,0,746678,0,2026-03-22T00:34:21.851111+00:00,0,746675,0,2026-03-22T00:34:21.694691+00:00,0,746676,0,2026-03-22T00:34:21.738962+00:00
69415,2026-03-25,2026-03-26T00:00:00+00:00,9,Moorings,,[LIQUIDITY EVENT](/app/fleet/3221),0,746687,0,2026-03-22T00:34:28.158670+00:00,[#746687](/app/tasks/746687),0,746693,0,2026-03-22T00:34:28.540464+00:00,0,746688,0,2026-03-22T00:34:28.242553+00:00,0,746691,0,2026-03-22T00:34:28.444721+00:00,0,746692,0,2026-03-22T00:34:28.487427+00:00,0,746689,0,2026-03-22T00:34:28.302039+00:00,0,746690,0,2026-03-22T00:34:28.396135+00:00
69420,2026-03-25,2026-03-26T00:00:00+00:00,9,Moorings,,[ORACLE](/app/fleet/4199),0,746722,0,2026-03-22T00:34:43.495155+00:00,[#746722](/app/tasks/746722),0,746728,0,2026-03-22T00:34:43.797968+00:00,0,746723,0,2026-03-22T00:34:43.547959+00:00,0,746726,0,2026-03-22T00:34:43.746597+00:00,0,746727,0,2026-03-22T00:34:43.764090+00:00,0,746724,0,2026-03-22T00:34:43.600724+00:00,0,746725,0,2026-03-22T00:34:43.662011+00:00
69466,2026-03-25,2026-03-26T00:00:00+00:00,10,Moorings,,[BIRD OF PARADISE (NO OWN)](/app/fleet/3785),0,747224,0,2026-03-23T00:32:39.287168+00:00,[#747224](/app/tasks/747224),0,747230,0,2026-03-23T00:32:39.684895+00:00,0,747225,0,2026-03-23T00:32:39.335868+00:00,0,747228,0,2026-03-23T00:32:39.582911+00:00,0,747229,0,2026-03-23T00:32:39.624193+00:00,0,747226,0,2026-03-23T00:32:39.427880+00:00,0,747227,0,2026-03-23T00:32:39.523386+00:00
